id,receiver_subcategory,ci_subtype,receiver_country,region_name
1672,Transportation,Unknown,Malaysia,ASIA
1672,Defence industry,Unknown,Taiwan,SCS
1672,Defence industry,Unknown,Taiwan,ASIA
1672,Transportation,Unknown,Taiwan,SCS
1672,Transportation,Unknown,Taiwan,ASIA
1672,Defence industry,Unknown,Thailand,SEA
1672,Defence industry,Unknown,Thailand,ASIA
1672,Transportation,Unknown,Thailand,SEA
1672,Transportation,Unknown,Thailand,ASIA
1672,Defence industry,Unknown,Pakistan,SCO
1672,Defence industry,Unknown,Pakistan,SASIA
1672,Defence industry,Unknown,Pakistan,ASIA
1672,Transportation,Unknown,Pakistan,SCO
1672,Transportation,Unknown,Pakistan,SASIA
1672,Transportation,Unknown,Pakistan,ASIA
1679,Telecommunications,Satellite Communications,Russia,SCO
1679,Telecommunications,Satellite Communications,Russia,CSTO
1679,Telecommunications,Satellite Communications,Russia,EASTEU
1679,Telecommunications,Satellite Communications,Russia,EUROPE
1683,Defence industry,Unknown,Belarus,CSTO
1683,Defence industry,Unknown,Belarus,EASTEU
1683,Defence industry,Unknown,Belarus,EUROPE
1683,Defence industry,Unknown,Afghanistan,SASIA
1683,Defence industry,Unknown,Afghanistan,ASIA
1683,Defence industry,Unknown,Ukraine,EASTEU
1683,Defence industry,Unknown,Ukraine,EUROPE
1683,Defence industry,Unknown,Russia,SCO
1683,Defence industry,Unknown,Russia,CSTO
1683,Defence industry,Unknown,Russia,EASTEU
1683,Defence industry,Unknown,Russia,EUROPE
1700,Energy,Nuclear Energy,Ukraine,EASTEU
1700,Energy,Nuclear Energy,Ukraine,EUROPE
1726,Energy,Unknown,"Moldova, Republic of",EASTEU
1726,Energy,Unknown,"Moldova, Republic of",EUROPE
1733,Defence industry,Research and Development Organizations,Central Asia (region),CENTAS
1733,Defence industry,Defense Contractors,Central Asia (region),CENTAS
1733,Defence industry,Military Equipment Manufacturers,Central Asia (region),CENTAS
1733,Defence industry,Research and Development Organizations,Ukraine,EASTEU
1733,Defence industry,Research and Development Organizations,Ukraine,EUROPE
1733,Defence industry,Defense Contractors,Ukraine,EASTEU
1733,Defence industry,Defense Contractors,Ukraine,EUROPE
1733,Defence industry,Military Equipment Manufacturers,Ukraine,EASTEU
1733,Defence industry,Military Equipment Manufacturers,Ukraine,EUROPE
1733,Defence industry,Research and Development Organizations,Russia,SCO
1733,Defence industry,Research and Development Organizations,Russia,CSTO
1733,Defence industry,Research and Development Organizations,Russia,EASTEU
1733,Defence industry,Research and Development Organizations,Russia,EUROPE
1733,Defence industry,Defense Contractors,Russia,SCO
1733,Defence industry,Defense Contractors,Russia,CSTO
1733,Defence industry,Defense Contractors,Russia,EASTEU
1733,Defence industry,Defense Contractors,Russia,EUROPE
1733,Defence industry,Military Equipment Manufacturers,Russia,SCO
1733,Defence industry,Military Equipment Manufacturers,Russia,CSTO
1733,Defence industry,Military Equipment Manufacturers,Russia,EASTEU
1733,Defence industry,Military Equipment Manufacturers,Russia,EUROPE
1735,Health,Nursing homes,France,WESTEU
1735,Health,Nursing homes,France,EU
1735,Health,Nursing homes,France,NATO
1735,Health,Nursing homes,France,EUROPE
1735,Health,Hospitals,France,WESTEU
1735,Health,Hospitals,France,EU
1735,Health,Hospitals,France,NATO
1735,Health,Hospitals,France,EUROPE
1738,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Russia,SCO
1738,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Russia,CSTO
1738,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Russia,EASTEU
1738,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Russia,EUROPE
1740,Telecommunications,Internet Service Providers,Russia,SCO
1740,Telecommunications,Internet Service Providers,Russia,CSTO
1740,Telecommunications,Internet Service Providers,Russia,EASTEU
1740,Telecommunications,Internet Service Providers,Russia,EUROPE
1777,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Japan,NEA
1777,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Japan,SCS
1777,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Japan,ASIA
2650,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Estonia,NORTHEU
2650,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Estonia,EU
2650,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Estonia,NATO
2650,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Estonia,EUROPE
2650,Transportation,Railway Operators,Estonia,NORTHEU
2650,Transportation,Railway Operators,Estonia,EU
2650,Transportation,Railway Operators,Estonia,NATO
2650,Transportation,Railway Operators,Estonia,EUROPE
1847,Chemicals,Unknown,"Korea, Republic of",NEA
1847,Chemicals,Unknown,"Korea, Republic of",SCS
1847,Chemicals,Unknown,"Korea, Republic of",ASIA
1853,Transportation,Railway Operators,Czech Republic,EASTEU
1853,Transportation,Railway Operators,Czech Republic,EU
1853,Transportation,Railway Operators,Czech Republic,NATO
1853,Transportation,Railway Operators,Czech Republic,EUROPE
1853,Transportation,Airlines,Czech Republic,EASTEU
1853,Transportation,Airlines,Czech Republic,EU
1853,Transportation,Airlines,Czech Republic,NATO
1853,Transportation,Airlines,Czech Republic,EUROPE
1913,Food,Beverage Companies,United States,NORTHAM
1913,Food,Beverage Companies,United States,NATO
1914,Health,Health insurances,United States,NORTHAM
1914,Health,Health insurances,United States,NATO
1914,Health,Other healthcare providers,United States,NORTHAM
1914,Health,Other healthcare providers,United States,NATO
1914,Health,Clinics,United States,NORTHAM
1914,Health,Clinics,United States,NATO
1918,Energy,Oil and Gas Companies,North America,NORTHAM
1920,Energy,Unknown,Not available,No region
1921,Energy,Electric Utilities,Ukraine,EASTEU
1921,Energy,Electric Utilities,Ukraine,EUROPE
1922,Energy,Oil and Gas Companies,Canada,NORTHAM
1922,Energy,Oil and Gas Companies,Canada,NATO
1922,Energy,Electric Utilities,Canada,NORTHAM
1922,Energy,Electric Utilities,Canada,NATO
1922,Energy,Oil and Gas Companies,United States,NORTHAM
1922,Energy,Oil and Gas Companies,United States,NATO
1922,Energy,Electric Utilities,United States,NORTHAM
1922,Energy,Electric Utilities,United States,NATO
1923,Energy,Nuclear Energy,Eastern Asia (region),EASIA
1924,Transportation,Airlines,Bahrain,GULFC
1924,Transportation,Airlines,Bahrain,MEA
1924,Transportation,Airlines,Bahrain,MENA
1924,Transportation,Airlines,Bahrain,ASIA
1932,Water,Water Utilities,Portugal,EU
1932,Water,Water Utilities,Portugal,NATO
1932,Water,Water Utilities,Portugal,EUROPE
1933,Transportation,Unknown,Not available,No region
1933,Transportation,Unknown,China,SCO
1933,Transportation,Unknown,China,NEA
1933,Transportation,Unknown,China,EASIA
1933,Transportation,Unknown,China,SCS
1933,Transportation,Unknown,China,ASIA
1937,Finance,Fintech Companies,China,SCO
1937,Finance,Fintech Companies,China,NEA
1937,Finance,Fintech Companies,China,EASIA
1937,Finance,Fintech Companies,China,SCS
1937,Finance,Fintech Companies,China,ASIA
1937,Finance,Investment Firms,China,SCO
1937,Finance,Investment Firms,China,NEA
1937,Finance,Investment Firms,China,EASIA
1937,Finance,Investment Firms,China,SCS
1937,Finance,Investment Firms,China,ASIA
1937,Finance,Banks,China,SCO
1937,Finance,Banks,China,NEA
1937,Finance,Banks,China,EASIA
1937,Finance,Banks,China,SCS
1937,Finance,Banks,China,ASIA
1937,Chemicals,Unknown,China,SCO
1937,Chemicals,Unknown,China,NEA
1937,Chemicals,Unknown,China,EASIA
1937,Chemicals,Unknown,China,SCS
1937,Chemicals,Unknown,China,ASIA
1937,Finance,Fintech Companies,India,SCO
1937,Finance,Fintech Companies,India,SASIA
1937,Finance,Fintech Companies,India,ASIA
1937,Finance,Investment Firms,India,SCO
1937,Finance,Investment Firms,India,SASIA
1937,Finance,Investment Firms,India,ASIA
1937,Finance,Banks,India,SCO
1937,Finance,Banks,India,SASIA
1937,Finance,Banks,India,ASIA
1937,Chemicals,Unknown,India,SCO
1937,Chemicals,Unknown,India,SASIA
1937,Chemicals,Unknown,India,ASIA
1937,Finance,Fintech Companies,Not available,No region
1937,Finance,Investment Firms,Not available,No region
1937,Finance,Banks,Not available,No region
1937,Chemicals,Unknown,Not available,No region
1937,Finance,Fintech Companies,Singapore,ASIA
1937,Finance,Investment Firms,Singapore,ASIA
1937,Finance,Banks,Singapore,ASIA
1937,Chemicals,Unknown,Singapore,ASIA
1937,Finance,Fintech Companies,United States,NORTHAM
1937,Finance,Fintech Companies,United States,NATO
1937,Finance,Investment Firms,United States,NORTHAM
1937,Finance,Investment Firms,United States,NATO
1937,Finance,Banks,United States,NORTHAM
1937,Finance,Banks,United States,NATO
1937,Chemicals,Unknown,United States,NORTHAM
1937,Chemicals,Unknown,United States,NATO
1940,Transportation,Shipping Companies,Asia (region),ASIA
1941,Energy,Unknown,Italy,EU
1941,Energy,Unknown,Italy,NATO
1941,Energy,Unknown,Italy,EUROPE
1941,Finance,Banks,Italy,EU
1941,Finance,Banks,Italy,NATO
1941,Finance,Banks,Italy,EUROPE
1942,Telecommunications,Satellite Communications,Russia,SCO
1942,Telecommunications,Satellite Communications,Russia,CSTO
1942,Telecommunications,Satellite Communications,Russia,EASTEU
1942,Telecommunications,Satellite Communications,Russia,EUROPE
1945,Finance,Banks,Estonia,NORTHEU
1945,Finance,Banks,Estonia,EU
1945,Finance,Banks,Estonia,NATO
1945,Finance,Banks,Estonia,EUROPE
1946,Transportation,Railway Operators,Lithuania,NORTHEU
1946,Transportation,Railway Operators,Lithuania,EU
1946,Transportation,Railway Operators,Lithuania,NATO
1946,Transportation,Railway Operators,Lithuania,EUROPE
1946,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Lithuania,NORTHEU
1946,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Lithuania,EU
1946,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Lithuania,NATO
1946,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Lithuania,EUROPE
1947,Food,Food Retailers and Distributors,United States,NORTHAM
1947,Food,Food Retailers and Distributors,United States,NATO
1947,Food,Food Processing Companies,United States,NORTHAM
1947,Food,Food Processing Companies,United States,NATO
1949,Health,Other,United States,NORTHAM
1949,Health,Other,United States,NATO
1949,Health,Healthcare Support and Services,United States,NORTHAM
1949,Health,Healthcare Support and Services,United States,NATO
1949,Health,Hospitals,United States,NORTHAM
1949,Health,Hospitals,United States,NATO
1951,Transportation,Shipping Companies,United Kingdom,NORTHEU
1951,Transportation,Shipping Companies,United Kingdom,EU
1951,Transportation,Shipping Companies,United Kingdom,NATO
1951,Transportation,Shipping Companies,United Kingdom,EUROPE
1951,Research,University Research Departments,United Kingdom,NORTHEU
1951,Research,University Research Departments,United Kingdom,EU
1951,Research,University Research Departments,United Kingdom,NATO
1951,Research,University Research Departments,United Kingdom,EUROPE
1951,Transportation,Shipping Companies,France,WESTEU
1951,Transportation,Shipping Companies,France,EU
1951,Transportation,Shipping Companies,France,NATO
1951,Transportation,Shipping Companies,France,EUROPE
1951,Research,University Research Departments,France,WESTEU
1951,Research,University Research Departments,France,EU
1951,Research,University Research Departments,France,NATO
1951,Research,University Research Departments,France,EUROPE
1951,Transportation,Shipping Companies,Europe (region),EUROPE
1951,Research,University Research Departments,Europe (region),EUROPE
1951,Transportation,Shipping Companies,United States,NORTHAM
1951,Transportation,Shipping Companies,United States,NATO
1951,Research,University Research Departments,United States,NORTHAM
1951,Research,University Research Departments,United States,NATO
1951,Transportation,Shipping Companies,Italy,EU
1951,Transportation,Shipping Companies,Italy,NATO
1951,Transportation,Shipping Companies,Italy,EUROPE
1951,Research,University Research Departments,Italy,EU
1951,Research,University Research Departments,Italy,NATO
1951,Research,University Research Departments,Italy,EUROPE
1951,Transportation,Shipping Companies,Hungary,EASTEU
1951,Transportation,Shipping Companies,Hungary,EU
1951,Transportation,Shipping Companies,Hungary,NATO
1951,Transportation,Shipping Companies,Hungary,EUROPE
1951,Research,University Research Departments,Hungary,EASTEU
1951,Research,University Research Departments,Hungary,EU
1951,Research,University Research Departments,Hungary,NATO
1951,Research,University Research Departments,Hungary,EUROPE
1951,Transportation,Shipping Companies,Germany,WESTEU
1951,Transportation,Shipping Companies,Germany,EU
1951,Transportation,Shipping Companies,Germany,NATO
1951,Transportation,Shipping Companies,Germany,EUROPE
1951,Research,University Research Departments,Germany,WESTEU
1951,Research,University Research Departments,Germany,EU
1951,Research,University Research Departments,Germany,NATO
1951,Research,University Research Departments,Germany,EUROPE
1952,Energy,Energy Traders,Lithuania,NORTHEU
1952,Energy,Energy Traders,Lithuania,EU
1952,Energy,Energy Traders,Lithuania,NATO
1952,Energy,Energy Traders,Lithuania,EUROPE
1952,Energy,Electric Utilities,Lithuania,NORTHEU
1952,Energy,Electric Utilities,Lithuania,EU
1952,Energy,Electric Utilities,Lithuania,NATO
1952,Energy,Electric Utilities,Lithuania,EUROPE
1953,Finance,Banks,Lithuania,NORTHEU
1953,Finance,Banks,Lithuania,EU
1953,Finance,Banks,Lithuania,NATO
1953,Finance,Banks,Lithuania,EUROPE
1958,Energy,Unknown,Netherlands,WESTEU
1958,Energy,Unknown,Netherlands,EU
1958,Energy,Unknown,Netherlands,NATO
1958,Energy,Unknown,Netherlands,EUROPE
1958,Energy,Unknown,United Kingdom,NORTHEU
1958,Energy,Unknown,United Kingdom,EU
1958,Energy,Unknown,United Kingdom,NATO
1958,Energy,Unknown,United Kingdom,EUROPE
1958,Energy,Unknown,Not available,No region
1959,Health,Hospitals,United States,NORTHAM
1959,Health,Hospitals,United States,NATO
1960,Health,Hospitals,Colombia,SOUTHAM
1961,Energy,Oil and Gas Companies,United States,NORTHAM
1961,Energy,Oil and Gas Companies,United States,NATO
1966,Health,Hospitals,Denmark,NORTHEU
1966,Health,Hospitals,Denmark,EU
1966,Health,Hospitals,Denmark,NATO
1966,Health,Hospitals,Denmark,EUROPE
1977,Finance,Unknown,Not available,No region
1978,Finance,Unknown,Not available,No region
1980,Energy,Nuclear Energy,Russia,SCO
1980,Energy,Nuclear Energy,Russia,CSTO
1980,Energy,Nuclear Energy,Russia,EASTEU
1980,Energy,Nuclear Energy,Russia,EUROPE
1981,Energy,Nuclear Energy,Russia,SCO
1981,Energy,Nuclear Energy,Russia,CSTO
1981,Energy,Nuclear Energy,Russia,EASTEU
1981,Energy,Nuclear Energy,Russia,EUROPE
1984,Critical Manufacturing,Other,Russia,SCO
1984,Critical Manufacturing,Other,Russia,CSTO
1984,Critical Manufacturing,Other,Russia,EASTEU
1984,Critical Manufacturing,Other,Russia,EUROPE
1988,Transportation,Airlines,Russia,SCO
1988,Transportation,Airlines,Russia,CSTO
1988,Transportation,Airlines,Russia,EASTEU
1988,Transportation,Airlines,Russia,EUROPE
1997,Energy,Electric Utilities,Not available,No region
1997,Energy,Oil and Gas Companies,Not available,No region
1997,Finance,Unknown,Not available,No region
1997,Health,Unknown,Not available,No region
2004,Finance,Investment Firms,India,SCO
2004,Finance,Investment Firms,India,SASIA
2004,Finance,Investment Firms,India,ASIA
2004,Transportation,Unknown,India,SCO
2004,Transportation,Unknown,India,SASIA
2004,Transportation,Unknown,India,ASIA
2008,Research,University Research Departments,United States,NORTHAM
2008,Research,University Research Departments,United States,NATO
2009,Research,University Research Departments,United States,NORTHAM
2009,Research,University Research Departments,United States,NATO
2010,Telecommunications,Satellite Communications,United States,NORTHAM
2010,Telecommunications,Satellite Communications,United States,NATO
2011,Telecommunications,Unknown,Not available,No region
2011,Health,Other healthcare providers,Not available,No region
2011,Telecommunications,Unknown,United States,NORTHAM
2011,Telecommunications,Unknown,United States,NATO
2011,Health,Other healthcare providers,United States,NORTHAM
2011,Health,Other healthcare providers,United States,NATO
2013,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Russia,SCO
2013,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Russia,CSTO
2013,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Russia,EASTEU
2013,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Russia,EUROPE
2015,Finance,Banks,Russia,SCO
2015,Finance,Banks,Russia,CSTO
2015,Finance,Banks,Russia,EASTEU
2015,Finance,Banks,Russia,EUROPE
2016,Critical Manufacturing,Unknown,Russia,SCO
2016,Critical Manufacturing,Unknown,Russia,CSTO
2016,Critical Manufacturing,Unknown,Russia,EASTEU
2016,Critical Manufacturing,Unknown,Russia,EUROPE
2016,Energy,Electric Utilities,Russia,SCO
2016,Energy,Electric Utilities,Russia,CSTO
2016,Energy,Electric Utilities,Russia,EASTEU
2016,Energy,Electric Utilities,Russia,EUROPE
2019,Finance,Banks,Mexico,CENTAM
2025,Defence industry,Military Equipment Manufacturers,Russia,SCO
2025,Defence industry,Military Equipment Manufacturers,Russia,CSTO
2025,Defence industry,Military Equipment Manufacturers,Russia,EASTEU
2025,Defence industry,Military Equipment Manufacturers,Russia,EUROPE
2027,Finance,Banks,Russia,SCO
2027,Finance,Banks,Russia,CSTO
2027,Finance,Banks,Russia,EASTEU
2027,Finance,Banks,Russia,EUROPE
2030,Energy,Oil and Gas Companies,Russia,SCO
2030,Energy,Oil and Gas Companies,Russia,CSTO
2030,Energy,Oil and Gas Companies,Russia,EASTEU
2030,Energy,Oil and Gas Companies,Russia,EUROPE
2031,Energy,Oil and Gas Companies,Russia,SCO
2031,Energy,Oil and Gas Companies,Russia,CSTO
2031,Energy,Oil and Gas Companies,Russia,EASTEU
2031,Energy,Oil and Gas Companies,Russia,EUROPE
2033,Telecommunications,Unknown,Russia,SCO
2033,Telecommunications,Unknown,Russia,CSTO
2033,Telecommunications,Unknown,Russia,EASTEU
2033,Telecommunications,Unknown,Russia,EUROPE
2034,Energy,Oil and Gas Companies,Russia,SCO
2034,Energy,Oil and Gas Companies,Russia,CSTO
2034,Energy,Oil and Gas Companies,Russia,EASTEU
2034,Energy,Oil and Gas Companies,Russia,EUROPE
2051,Telecommunications,Mobile Network Operators,United States,NORTHAM
2051,Telecommunications,Mobile Network Operators,United States,NATO
2060,Health,Clinics,United States,NORTHAM
2060,Health,Clinics,United States,NATO
2066,Transportation,Unknown,Europe (region),EUROPE
2066,Energy,Unknown,Europe (region),EUROPE
2067,Energy,Unknown,Uzbekistan,SCO
2067,Energy,Unknown,Uzbekistan,CSTO
2067,Energy,Unknown,Uzbekistan,CENTAS
2067,Energy,Unknown,Uzbekistan,ASIA
2067,Energy,Unknown,EU (institutions),No region
2067,Energy,Unknown,Belarus,CSTO
2067,Energy,Unknown,Belarus,EASTEU
2067,Energy,Unknown,Belarus,EUROPE
2067,Energy,Unknown,Tajikistan,SCO
2067,Energy,Unknown,Tajikistan,CSTO
2067,Energy,Unknown,Tajikistan,CENTAS
2067,Energy,Unknown,Tajikistan,ASIA
2067,Energy,Unknown,Not available,No region
2067,Energy,Unknown,Azerbaijan,CENTAS
2067,Energy,Unknown,Azerbaijan,ASIA
2067,Energy,Unknown,United Nations,No region
2070,Health,Pharmaceutical and Biotech companies,United States,NORTHAM
2070,Health,Pharmaceutical and Biotech companies,United States,NATO
2084,Finance,Unknown,Turkey,MEA
2084,Finance,Unknown,Turkey,NATO
2084,Finance,Unknown,Turkey,ASIA
2084,Finance,Financial Advisors,Turkey,MEA
2084,Finance,Financial Advisors,Turkey,NATO
2084,Finance,Financial Advisors,Turkey,ASIA
2084,Finance,Banks,Turkey,MEA
2084,Finance,Banks,Turkey,NATO
2084,Finance,Banks,Turkey,ASIA
2084,Finance,Unknown,Thailand,SEA
2084,Finance,Unknown,Thailand,ASIA
2084,Finance,Financial Advisors,Thailand,SEA
2084,Finance,Financial Advisors,Thailand,ASIA
2084,Finance,Banks,Thailand,SEA
2084,Finance,Banks,Thailand,ASIA
2084,Finance,Unknown,India,SCO
2084,Finance,Unknown,India,SASIA
2084,Finance,Unknown,India,ASIA
2084,Finance,Financial Advisors,India,SCO
2084,Finance,Financial Advisors,India,SASIA
2084,Finance,Financial Advisors,India,ASIA
2084,Finance,Banks,India,SCO
2084,Finance,Banks,India,SASIA
2084,Finance,Banks,India,ASIA
2088,Telecommunications,Unknown,Middle East (region),MEA
2089,Finance,Fintech Companies,Turkey,MEA
2089,Finance,Fintech Companies,Turkey,NATO
2089,Finance,Fintech Companies,Turkey,ASIA
2089,Finance,Banks,Turkey,MEA
2089,Finance,Banks,Turkey,NATO
2089,Finance,Banks,Turkey,ASIA
2089,Finance,Fintech Companies,Not available,No region
2089,Finance,Banks,Not available,No region
2099,Energy,Nuclear Energy,China,SCO
2099,Energy,Nuclear Energy,China,NEA
2099,Energy,Nuclear Energy,China,EASIA
2099,Energy,Nuclear Energy,China,SCS
2099,Energy,Nuclear Energy,China,ASIA
2104,Health,Pharmaceutical and Biotech companies,India,SCO
2104,Health,Pharmaceutical and Biotech companies,India,SASIA
2104,Health,Pharmaceutical and Biotech companies,India,ASIA
2107,Finance,Fintech Companies,United Kingdom,NORTHEU
2107,Finance,Fintech Companies,United Kingdom,EU
2107,Finance,Fintech Companies,United Kingdom,NATO
2107,Finance,Fintech Companies,United Kingdom,EUROPE
2112,Transportation,Airlines,France,WESTEU
2112,Transportation,Airlines,France,EU
2112,Transportation,Airlines,France,NATO
2112,Transportation,Airlines,France,EUROPE
2113,Health,Hospitals,United States,NORTHAM
2113,Health,Hospitals,United States,NATO
2114,Finance,Other,United States,NORTHAM
2114,Finance,Other,United States,NATO
2117,Energy,Oil and Gas Companies,Russia,SCO
2117,Energy,Oil and Gas Companies,Russia,CSTO
2117,Energy,Oil and Gas Companies,Russia,EASTEU
2117,Energy,Oil and Gas Companies,Russia,EUROPE
2118,Research,University Research Departments,United States,NORTHAM
2118,Research,University Research Departments,United States,NATO
2121,Research,University Research Departments,Israel,MEA
2121,Research,University Research Departments,Israel,MENA
2121,Research,University Research Departments,Israel,ASIA
2128,Transportation,Railway Operators,Germany,WESTEU
2128,Transportation,Railway Operators,Germany,EU
2128,Transportation,Railway Operators,Germany,NATO
2128,Transportation,Railway Operators,Germany,EUROPE
2128,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Germany,WESTEU
2128,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Germany,EU
2128,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Germany,NATO
2128,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Germany,EUROPE
2129,Health,Hospitals,United States,NORTHAM
2129,Health,Hospitals,United States,NATO
2136,Water,Water Infrastructure Maintenance,Israel,MEA
2136,Water,Water Infrastructure Maintenance,Israel,MENA
2136,Water,Water Infrastructure Maintenance,Israel,ASIA
2139,Research,University Research Departments,Cyprus,MEA
2139,Research,University Research Departments,Cyprus,EU
2139,Research,University Research Departments,Cyprus,EUROPE
2145,Transportation,Shipping Companies,Germany,WESTEU
2145,Transportation,Shipping Companies,Germany,EU
2145,Transportation,Shipping Companies,Germany,NATO
2145,Transportation,Shipping Companies,Germany,EUROPE
2151,Finance,Banks,Israel,MEA
2151,Finance,Banks,Israel,MENA
2151,Finance,Banks,Israel,ASIA
2151,Transportation,Unknown,Israel,MEA
2151,Transportation,Unknown,Israel,MENA
2151,Transportation,Unknown,Israel,ASIA
2154,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United States,NORTHAM
2154,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United States,NATO
2160,Research,University Research Departments,United States,NORTHAM
2160,Research,University Research Departments,United States,NATO
2160,Energy,Oil and Gas Companies,United States,NORTHAM
2160,Energy,Oil and Gas Companies,United States,NATO
2160,Energy,Electric Utilities,United States,NORTHAM
2160,Energy,Electric Utilities,United States,NATO
2160,Transportation,Railway Operators,United States,NORTHAM
2160,Transportation,Railway Operators,United States,NATO
2160,Transportation,Shipping Companies,United States,NORTHAM
2160,Transportation,Shipping Companies,United States,NATO
2160,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",United States,NORTHAM
2160,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",United States,NATO
2160,Research,University Research Departments,Israel,MEA
2160,Research,University Research Departments,Israel,MENA
2160,Research,University Research Departments,Israel,ASIA
2160,Energy,Oil and Gas Companies,Israel,MEA
2160,Energy,Oil and Gas Companies,Israel,MENA
2160,Energy,Oil and Gas Companies,Israel,ASIA
2160,Energy,Electric Utilities,Israel,MEA
2160,Energy,Electric Utilities,Israel,MENA
2160,Energy,Electric Utilities,Israel,ASIA
2160,Transportation,Railway Operators,Israel,MEA
2160,Transportation,Railway Operators,Israel,MENA
2160,Transportation,Railway Operators,Israel,ASIA
2160,Transportation,Shipping Companies,Israel,MEA
2160,Transportation,Shipping Companies,Israel,MENA
2160,Transportation,Shipping Companies,Israel,ASIA
2160,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Israel,MEA
2160,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Israel,MENA
2160,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Israel,ASIA
2160,Research,University Research Departments,North America,NORTHAM
2160,Energy,Oil and Gas Companies,North America,NORTHAM
2160,Energy,Electric Utilities,North America,NORTHAM
2160,Transportation,Railway Operators,North America,NORTHAM
2160,Transportation,Shipping Companies,North America,NORTHAM
2160,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",North America,NORTHAM
2160,Research,University Research Departments,Europe (region),EUROPE
2160,Energy,Oil and Gas Companies,Europe (region),EUROPE
2160,Energy,Electric Utilities,Europe (region),EUROPE
2160,Transportation,Railway Operators,Europe (region),EUROPE
2160,Transportation,Shipping Companies,Europe (region),EUROPE
2160,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Europe (region),EUROPE
2163,Critical Manufacturing,Unknown,United Kingdom,NORTHEU
2163,Critical Manufacturing,Unknown,United Kingdom,EU
2163,Critical Manufacturing,Unknown,United Kingdom,NATO
2163,Critical Manufacturing,Unknown,United Kingdom,EUROPE
2164,Transportation,Airlines,Europe (region),EUROPE
2165,Telecommunications,Unknown,Africa,AFRICA
2166,Critical Manufacturing,Other,Austria,WESTEU
2166,Critical Manufacturing,Other,Austria,EU
2166,Critical Manufacturing,Other,Austria,EUROPE
2167,Telecommunications,Unknown,Asia (region),ASIA
2167,Telecommunications,Unknown,Africa,AFRICA
2167,Telecommunications,Unknown,Middle East (region),MEA
2168,Defence industry,Military Equipment Manufacturers,United States,NORTHAM
2168,Defence industry,Military Equipment Manufacturers,United States,NATO
2169,Research,University Research Departments,EU (institutions),No region
2169,Research,University Research Departments,United States,NORTHAM
2169,Research,University Research Departments,United States,NATO
2169,Research,University Research Departments,Brazil,SOUTHAM
2170,Energy,Unknown,Not available,No region
2184,Telecommunications,Unknown,Tajikistan,SCO
2184,Telecommunications,Unknown,Tajikistan,CSTO
2184,Telecommunications,Unknown,Tajikistan,CENTAS
2184,Telecommunications,Unknown,Tajikistan,ASIA
2187,Health,Hospitals,Italy,EU
2187,Health,Hospitals,Italy,NATO
2187,Health,Hospitals,Italy,EUROPE
2191,Telecommunications,Mobile Network Operators,United States,NORTHAM
2191,Telecommunications,Mobile Network Operators,United States,NATO
2194,Telecommunications,Mobile Network Operators,United States,NORTHAM
2194,Telecommunications,Mobile Network Operators,United States,NATO
2196,Critical Manufacturing,Unknown,United States,NORTHAM
